text,category_name,label
DETAIL BUBBLE DETAIL 3 MISSING SHEET CROSS-REFERENCE ON ELEVATION VIEW -JDM,Drafting,1
Title block scale box shows 'NTS' but drawing is plotted to scale 1:50,Documentation,6
"Provide missing coordinate dimensions X, Y, Z for pipe support shoe SH-08",Dimension,2
FLANGE MATERIAL MUST MATCH PIPE MATERIAL SPECIFICATION ASTM A105 FOR CS LINES -JCM,Material,10
Overlapping text and leader lines obscuring nozzle callout on Pump Skid -UCC,Drafting,1
TITLE BLOCK CAD LAYER LOCKED WITH OUTDATED CONTRACTOR COMPANY NAME BY: VSM,Documentation,6
Transformer sizing calculation does not account for continuous motor starting kVA,Calculation,8
General note 2 references obsolete specification document 01-SPEC-1998: update to Rev 2026,Notes,11
Font thickness too heavy making small numerical tags illegible,Cosmetic,3
Valve handwheel location unreachable from operating platform: add chain wheel operator,Feasibility,9
Vessel nozzle reinforcement pad area calculation insufficient for external piping moment -BEK,Calculation,8
Spelling mistake in coating spec note: 'galvanise' should be 'galvanized' -UCC,Cosmetic,3
Isometric drawing view orientation misaligned with plan coordinates -JCM,Drafting,1
Drawing release status still marked 'DRAFT': update to 'APPROVED FOR CONSTRUCTION' -JCM,Documentation,6
Incomplete documentation: missing reference standard specification document number -JDM,Documentation,6
Revision symbol delta-2 missing near relocated drain valve -JJD,Revision,7
Structural steel member designation format violates AISC standard naming -JCM,Standards,4
ERECTION CLEARANCE: OVERHEAD CRANE HOOK CANNOT REACH PUMP FOR MAINTENANCE REMOVAL,Feasibility,9
SPELLING ERROR: 'PRESSUR' MISSING 'E' IN PIPE LINE DESCRIPTION -JDM,Cosmetic,3
ADD NOTE: 'ALL SHARP EDGES AND BURRS MUST BE GROUND SMOOTH PRIOR TO PAINTING',Notes,11
Detail bubble Detail B missing sheet cross-reference on elevation view,Drafting,1
Pipe hanger support symbol non-compliant with MSS SP-58 standard,Standards,4
OVERLAPPING TEXT AND LEADER LINES OBSCURING NOZZLE CALLOUT ON V-101 -MWR,Drafting,1
Update general note 12 regarding torque requirements for structural high-strength bolts,Notes,11
CLASH WITH PIPING: 6 INCH CS LINE CONFLICTS WITH ELECTRICAL CABLE TRAY AT GRID E-4,Coordination,5
Bill of materials quantity error: 16 bolts required per flange pair but BOM lists 8,BOM,12
BOM ITEM 5 SIZE CALLOUT SHOWS 4 INCH BUT ISOMETRIC DRAWING SHOWS 6 INCH PIPE -RJY,BOM,12
Update general note 12 regarding torque requirements for structural high-strength bolts,Notes,11
STANDARD ELECTRICAL GROUNDING SYMBOL MISSING AT TRANSFORMER NEUTRAL CONNECTION,Standards,4
Interference between flare header expansion loop and existing pipe rack column -JCM,Coordination,5
Update note 8: specify paint and protective coating system per client specification -JCM,Notes,11
CALCULATION ERROR: THERMAL EXPANSION STRESS EXCEEDS ALLOWABLE CODE STRESS ON LINE 02-IA-010-CS -JJD,Calculation,8
Coordinate with piping department: verify nozzle orientation matches P&ID P&ID-201,Coordination,5
Add environmental note regarding secondary containment dike drainage valve operation,Notes,11
Wrong bolt grade specified on structural shear connection: specify A325 instead of standard bolts By: VSM,Technical,0
Missing client drawing reference number in master title block -RJY,Documentation,6
Missing radius dimension on elbow bend curvature callout -JCM,Dimension,2
Incorrect distance between anchor bolt centers on foundation template By: BreKol,Dimension,2
Foundation pile load capacity inconsistent with geotechnical soil report calculation -JDM,Calculation,8
Missing client drawing reference number in master title block,Documentation,6
CLASH DETECTED IN 3D MODEL BETWEEN FIRE PROTECTION SPRINKLER HEADER AND STRUCTURAL BRACE,Coordination,5
Missing dimension from column grid D-2 to pump centerline -JJD,Dimension,2
"INCORRECT ELEVATION CALLOUT: TOC SHOWS EL +108.250' BUT SECTION SHOWS 88'-4 1/2""",Dimension,2
Cable voltage drop calculation exceeds 3% allowable limit for 480V feeder,Calculation,8
MTO discrepancy: structural framing schedule omitted W10x49 beam material take-off -RJY,BOM,12
SECTION CUT SYMBOL ON SHEET 5 POINTS IN WRONG VIEWING DIRECTION -JDM,Drafting,1
Line overlap observed between dimension extension line and centerline on grid G-7 By: BreKol,Drafting,1
Part number wrong on TK-401 bracket mounting assembly: shows BKT-4081-A instead of FST-882-B7 By: BreKol,Technical,0
Revision table not updated: add Rev B description 'Incorporated client comments' -JCM,Revision,7
Update piping notes to include minimum slope requirement on condensate headers,Notes,11
Incorrect material specified: line requires Carbon Steel instead of carbon steel for corrosive service,Material,10
BOM item 5 size callout shows 4 inch but isometric drawing shows 6 inch pipe -MWR,BOM,12
Missing revision cloud on bill of materials row 4 modified quantity,Revision,7
Tubing material callout incorrect: specify seamless 316SS instrument tubing,Material,10
Missing moment connection plate weld size callout on detail Detail 12 -JJD,Technical,0
"Codal issue: stair handrail height 45'-0"" does not meet OSHA/IBC standard minimum 42 inches -UCC",Standards,4
Delta symbol callout 3 missing on sheet 2 revision history table,Revision,7
Foundation pile load capacity inconsistent with geotechnical soil report calculation -JDM,Calculation,8
PUMP HEAD CALCULATION MISMATCH BETWEEN DATA SHEET AND PROCESS FLOW DIAGRAM,Calculation,8
BOM DESCRIPTION MISSING VALVE ACTUATOR MODEL AND AIR SUPPLY PRESSURE RATING,BOM,12
REVISION CLOUD MISSING AROUND MODIFIED NOZZLE CONNECTION AT GRID B-3,Revision,7
TITLE BLOCK SCALE BOX SHOWS 'NTS' BUT DRAWING IS PLOTTED TO SCALE 1:50,Documentation,6
Engineer and checker approval signatures and dates missing in sign-off block -JDM,Documentation,6
Missing revision cloud on bill of materials row 4 modified quantity,Revision,7
LINE WEIGHT FOR PIPING HEADER TOO THIN: DISTINGUISH FROM BACKGROUND GRID LINES -BEK,Drafting,1
UPDATE BILL OF MATERIALS BOM TO REFLECT LATEST REVISION OF PIPING COMPONENT SCHEDULE -MWR,BOM,12
Sheet number indicates sheet 2 of 4 but total drawing set has 5 sheets By: VSM,Documentation,6
BOM quantity mismatch: drawing shows 4 support brackets but BOM lists quantity 2 By: VSM,BOM,12
GENERAL NOTE 2 REFERENCES OBSOLETE SPECIFICATION DOCUMENT 01-SPEC-1998: UPDATE TO REV 2026 BY: BREKOL,Notes,11
Grout material callout must specify non-shrink cementitious grout per project standard,Material,10
Leader line crossing dimension string: reroute leader to detail bubble -JDM,Drafting,1
SHEET NUMBER INDICATES SHEET 2 OF 4 BUT TOTAL DRAWING SET HAS 5 SHEETS,Documentation,6
Clash with equipment access: motor removal path blocked by adjacent process line,Coordination,5
Spare parts list in bill of materials does not include replacement gasket sets,BOM,12
ASME CODE STAMP REQUIREMENT SYMBOL MISSING FROM PRESSURE VESSEL NAMEPLATE CALLOUT -UCC,Standards,4
TYPO IN NOTE 7: 'FEEDEER' CORRECTED TO 'FEEDER' -UCC,Cosmetic,3
Incorrect symbol used for check valve: per ISA-5.1 standard replace with standard symbol -MWR,Standards,4
Structural beam material callout missing ASTM specification standard on drawing -MWR,Material,10
Thermal relief calculation missing for trapped liquid segment on line 174005-S12-04-P08,Calculation,8
MISSING MATCH LINE CALLOUT ON SHEET 3 FOR CONTINUATION ON SHEET 1 -JJD,Drafting,1
INCORRECT DISTANCE BETWEEN ANCHOR BOLT CENTERS ON FOUNDATION TEMPLATE -MWR,Dimension,2
Clash between gravity drain line slope and underground electrical duct bank By: VSM,Coordination,5
Typo error in title block: 'ENGINEERINGG' misspelled with double G -BEK,Cosmetic,3
DOCUMENTATION HOLD: PENDING VENDOR CERTIFIED DRAWING ATTACHMENT BY: VSM,Documentation,6
Coordinate instrument air supply line routing with control valve manifold -MWR,Coordination,5
DRAWING RELEASE STATUS STILL MARKED 'DRAFT': UPDATE TO 'APPROVED FOR CONSTRUCTION',Documentation,6
Dimension string does not close: 3450 mm discrepancy at wall interface By: VSM,Dimension,2
BOM description incorrect: item 7 description says gate valve but graphic shows globe valve,BOM,12
Material grade inconsistency: pipe schedule shows SS304 but fittings show carbon steel -JDM,Material,10
CONSTRUCTABILITY ISSUE: ANCHOR BOLT TEMPLATE CANNOT BE INSTALLED DUE TO REBAR CONGESTION,Feasibility,9
BOM part number typo: replace vendor code XYZ-100 with XYZ-200,BOM,12
Font size too small on valve tag callouts: increase to standard 2.5mm,Cosmetic,3
CABLE VOLTAGE DROP CALCULATION EXCEEDS 3% ALLOWABLE LIMIT FOR 480V FEEDER -UCC,Calculation,8
BOM item 5 size callout shows 4 inch but isometric drawing shows 6 inch pipe By: BreKol,BOM,12
"Fabrication issue: minimum bend radius on 1/2"" structural plate will cause cracking",Feasibility,9
INCORRECT FLANGE RATING LISTED IN BILL OF MATERIALS TABLE FOR ITEM 12 -JDM,BOM,12
Coordinate instrument air supply line routing with control valve manifold,Coordination,5
"TOLERANCE CALLOUT +/- 1/16"" MISSING ON OVERALL SKID LENGTH DIMENSION -BEK",Dimension,2
Pipe insulation material specification missing on high temperature steam line -UCC,Material,10
DOCUMENT DISTRIBUTION STAMP INCOMPLETE: MISSING TRANSMITTAL NUMBER -JJD,Documentation,6
Delta symbol callout 3 missing on sheet 2 revision history table -JCM,Revision,7
MISSING DIMENSION FROM COLUMN GRID E-4 TO PUMP CENTERLINE -JJD,Dimension,2
Grout material callout must specify non-shrink cementitious grout per project standard By: BreKol,Material,10
Hazardous area classification boundary symbol missing per NFPA 497 standard,Standards,4
CLASH WITH EQUIPMENT ACCESS: MOTOR REMOVAL PATH BLOCKED BY ADJACENT PROCESS LINE,Coordination,5
Incorrect tolerance specified on hole pattern for C-100 baseplate By: VSM,Technical,0
Missing revision cloud on bill of materials row 4 modified quantity -JDM,Revision,7
Incorrect general note 4: field verification of existing foundation elevation is mandatory -JDM,Notes,11
REVISION DESCRIPTION VAGUE: REPLACE 'REVISIONS' WITH DETAILED CHANGE DESCRIPTION -BEK,Revision,7
FONT THICKNESS TOO HEAVY MAKING SMALL NUMERICAL TAGS ILLEGIBLE,Cosmetic,3
EQUIPMENT TRANSPORT FEASIBILITY: SKID WIDTH EXCEEDS MAXIMUM ROADWAY SHIPPING CLEARANCE -JCM,Feasibility,9
Erection clearance: overhead crane hook cannot reach pump for maintenance removal,Feasibility,9
GENERAL NOTE 7 MISSING REQUIREMENT FOR NON-DESTRUCTIVE EXAMINATION NDT OF CRITICAL WELDS,Notes,11
BOM table column for material grade is blank for items 3 through 8 By: VSM,BOM,12
DRAFTING VIEW MISMATCH: ISOMETRIC VIEW SHOWS VALVE THAT IS OMITTED ON PLAN VIEW,Drafting,1
Revision table row entry missing reviewer initials and approval date -BEK,Revision,7
INCORRECT DISTANCE BETWEEN ANCHOR BOLT CENTERS ON FOUNDATION TEMPLATE,Dimension,2
NOTE DISCREPANCY: NOTE STATES GALVANIZE ALL STEEL BUT DETAIL INDICATES PAINTED FINISH,Notes,11
STANDARD COMPLIANCE: INSTRUMENTATION TAG FORMAT DOES NOT FOLLOW ISA-5.1 NAMING RULE -UCC,Standards,4
SEISMIC ANCHOR LOAD CALCULATION INCONSISTENT WITH BASEPLATE ANCHOR EMBEDMENT DEPTH,Calculation,8
Coordinate with mechanical: equipment nozzle loads exceed allowable piping interface limits By: VSM,Coordination,5
MACHINING SYMBOL MISSING ON FLANGE MATING FACE SURFACE FINISH REQUIREMENT,Technical,0
UPDATE NOTE 8: SPECIFY PAINT AND PROTECTIVE COATING SYSTEM PER CLIENT SPECIFICATION,Notes,11
Drafting error: dimension line cuts through equipment outline,Drafting,1
FONT THICKNESS TOO HEAVY MAKING SMALL NUMERICAL TAGS ILLEGIBLE,Cosmetic,3
GENERAL NOTE REGARDING FIELD TOUCH-UP PAINT MISSING FROM STRUCTURAL DRAWING -JJD,Notes,11
MULTIPLE REVISIONS MIXED ON SHEET: CLEAR REV 1 CLOUDS AND KEEP ONLY REV 2 CHANGES,Revision,7
Relief valve sizing calculation sheet indicates orifice area 0.50 sq in but drawing shows 0.38,Calculation,8
Spare parts list in bill of materials does not include replacement gasket sets -JDM,BOM,12
BOM item table missing unit weight and total weight column entries,BOM,12
Text alignment in general notes section is jagged: align left margins By: BreKol,Cosmetic,3
LINE OVERLAP OBSERVED BETWEEN DIMENSION EXTENSION LINE AND CENTERLINE ON GRID E-4,Drafting,1
DRAFTING VIEW MISMATCH: ISOMETRIC VIEW SHOWS VALVE THAT IS OMITTED ON PLAN VIEW -JJD,Drafting,1
Wind load overturning moment calculation inconsistent with anchor bolt sizing -MWR,Calculation,8
Flange material must match pipe material specification ASTM A105 for CS lines -UCC,Material,10
Pipe span deflection calculation exceeds L/240 criteria under hydrostatic test load,Calculation,8
"CL EL 102'-6"" CALLOUT MISSING FOR PIPE CENTERLINE ON ELEVATION VIEW",Dimension,2
Revision cloud incomplete: does not fully enclose modified piping spool -MWR,Revision,7
ECN NO MISSING ON REVISED GUSSET PLATE DETAIL BY: VSM,Technical,0
Rigging and lifting lug placement causes center of gravity tilt during erection,Feasibility,9
Revision cloud overlaps drawing title block: reposition cloud boundary -RJY,Revision,7
Misaligned column text in revision history table By: VSM,Cosmetic,3
TUBING MATERIAL CALLOUT INCORRECT: SPECIFY SEAMLESS 316SS INSTRUMENT TUBING,Material,10
Wrong view orientation: detail shows left elevation instead of right elevation By: VSM,Drafting,1
REVISION STATUS IN TITLE BLOCK SAYS REV 1 BUT REVISION TABLE LISTS REV 2,Revision,7
MISSING HIDDEN LINE FOR UNDERGROUND CONDUIT DUCT BANK ON PLAN VIEW BY: VSM,Drafting,1
Structural beam material callout missing ASTM specification standard on drawing -JCM,Material,10
Material callout for baseplate shows mild steel: revise to ASTM A572 Gr 50 By: BreKol,Material,10
Coordinate HVAC supply register location with overhead cable tray run By: BreKol,Coordination,5
HAZARDOUS AREA CLASSIFICATION BOUNDARY SYMBOL MISSING PER NFPA 497 STANDARD -BEK,Standards,4
GENERAL NOTE 2 REFERENCES OBSOLETE SPECIFICATION DOCUMENT 01-SPEC-1998: UPDATE TO REV 2026 -RJY,Notes,11
Incorrect manufacturer name listed in bill of materials for motor starter unit -RJY,BOM,12
Codal issue: egress platform landing dimensions violate NFPA 101 Life Safety Code -RJY,Standards,4
Missing dimension from column grid D-2 to pump centerline,Dimension,2
COORDINATE WITH PIPING DEPARTMENT: VERIFY NOZZLE ORIENTATION MATCHES P&ID PID-54718,Coordination,5
Coordinate with mechanical: equipment nozzle loads exceed allowable piping interface limits,Coordination,5
GEOMETRIC TOLERANCING GD&T FRAME SYMBOL MISSING DATUM REFERENCE PER ASME Y14.5 -JDM,Standards,4
VESSEL NOZZLE REINFORCEMENT PAD AREA CALCULATION INSUFFICIENT FOR EXTERNAL PIPING MOMENT BY: BREKOL,Calculation,8
Typo error: 'temparature' spelled incorrectly in instrument schedule,Cosmetic,3
Text overlapping dimension leader arrow: adjust text box position,Cosmetic,3
Drawing cross-reference index table incomplete on cover sheet,Documentation,6
"Fabrication issue: minimum bend radius on 1/2"" structural plate will cause cracking By: BreKol",Feasibility,9
Update piping notes to include minimum slope requirement on condensate headers,Notes,11
Project work order number missing in document control block -JJD,Documentation,6
FONT SIZE TOO SMALL ON VALVE TAG CALLOUTS: INCREASE TO STANDARD 2.5MM BY: VSM,Cosmetic,3
Inter-discipline interference: structural diagonal bracing blocks instrument transmitter display,Coordination,5
MTO discrepancy: structural framing schedule omitted W10x49 beam material take-off,BOM,12
Coordinate with mechanical: equipment nozzle loads exceed allowable piping interface limits -MWR,Coordination,5
Emergency exit signage symbol not per ISO 7010 safety sign standard,Standards,4
Spare parts list in bill of materials does not include replacement gasket sets -UCC,BOM,12
ASME CODE STAMP REQUIREMENT SYMBOL MISSING FROM PRESSURE VESSEL NAMEPLATE CALLOUT,Standards,4
SHEET NUMBER INDICATES SHEET 2 OF 4 BUT TOTAL DRAWING SET HAS 5 SHEETS -BEK,Documentation,6
ASME code stamp requirement symbol missing from pressure vessel nameplate callout -UCC,Standards,4
Missing stiffener plate connection at high stress beam junction -MWR,Technical,0
Erection feasibility issue: column splice location inaccessible for mobile crane hook,Feasibility,9
Note discrepancy: note states galvanize all steel but detail indicates painted finish,Notes,11
Transformer sizing calculation does not account for continuous motor starting kVA,Calculation,8
Note callout on sheet 1 contradicts note 6 on companion drawing E-54725-29-C0-26403,Notes,11
Design calculation inconsistency: vessel wall thickness calculation requires 12mm not 10mm,Calculation,8
INTER-DISCIPLINE INTERFERENCE: STRUCTURAL DIAGONAL BRACING BLOCKS INSTRUMENT TRANSMITTER DISPLAY -RJY,Coordination,5
Incorrect material: 304SS specified where 316L required for chloride stress corrosion,Material,10
Incorrect dimension: overall length shows 150 mm but sum of segment callouts is 1200 mm -JCM,Dimension,2
Font size too small on valve tag callouts: increase to standard 2.5mm,Cosmetic,3
Font style inconsistent: use standard Romans font throughout sheet -JJD,Cosmetic,3
